id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
li-4429636433,linkedin,https://www.linkedin.com/jobs/view/4429636433,,Business Intelligence,DANA Indonesia,"Jakarta, Indonesia",2026-06-19,fulltime,,,,,,False,associate,Engineering,,,"**About Business \& Market Intelligence** 




  





 The Business \& Market Intelligence Department plays a critical role in supporting data\-driven decision\-making across the organization. The team is responsible for gathering, analyzing, and interpreting data related to market trends, industry developments, competitor activities, and customer behavior.
 



  





 By transforming complex data into actionable insights, the department enables stakeholders to identify opportunities, mitigate risks, and formulate effective business strategies. In addition, the team continuously monitors market dynamics and provides strategic recommendations to enhance business performance, strengthen competitive positioning, and drive sustainable growth.
 



  





**About the role** 




 As a Business Intelligence, you will act as a strategic business partner, bridging the gap between deep data infrastructure and business unit operations. You will empower the business team by building dedicated datamarts, intuitive dashboards, and delivering deep\-dive insights that directly drive core business metrics.
 



  





**You'll be working on:** 



* Business Partnership: Serve as the dedicated data partner for the business unit, developing a deep understanding of their workflow, challenges, and strategic goals.
* Datamart Creation \& Architecture: Design and build optimized datamarts specifically tailored for efficient, ongoing business analysis.
* Dashboard Development: Create, maintain, and scale interactive data visualizations and dashboards (primarily using Tableau) to track key performance indicators.
* Deep\-Dive Analysis: Conduct rigorous, end\-to\-end data analysis to uncover root causes, identify growth opportunities, and provide actionable recommendations to business users.



  





**Qualifications:** 



* Minimum 2 years of proven professional experience working as a Business Intelligence Analyst or Data Analyst.
* Strong, hands\-on proficiency in SQL to manipulate complex datasets, merge distinct data sources, and build production\-ready analytics tables.
* Solid experience building impactful, user\-friendly dashboards in data visualization tools (with a strong preference for Tableau).
* Demonstrated capability in business analysis—the ability to look past the numbers to understand the actual business mechanics and user needs.
* Exceptional problem\-solving skills, with a structured approach to tackling ambiguous business questions.
* Highly comfortable and proactive in leveraging Large Language Models (LLMs) and modern AI tools to optimize daily analytics workflows and coding.
* Foundational knowledge of, or experience in, experimentation framework setup and A/B testing methodologies.
* Familiarity with Python for advanced data processing, scripting, and analysis",Financial Services,https://id.linkedin.com/company/dana-indonesia,https://media.licdn.com/dms/image/v2/D560BAQFP798RhIubTw/company-logo_100_100/company-logo_100_100/0/1735120324951?e=2147483647&v=beta&t=IWQ5Cl_lSPMYlsj4ASi84Hli_HDN7M0Txb2HyT_lbj0,,,,,,,,,,,
li-4429612612,linkedin,https://www.linkedin.com/jobs/view/4429612612,,Data Analyst Intern,Siloam Hospitals Group,"Kecamatan Karawaci, Banten, Indonesia",2026-06-19,internship,,,,,,False,internship,Administrative and Analyst,,,"**Job Description** 



* Assist the Clinical Program team in collecting and extracting data from Electronic Medical Records (EMR) for clinical outcome analysis
* Ensure accuracy, completeness, and consistency of collected data
* Support data cleaning, validation, and basic analysis for clinical reporting purposes
* Maintain confidentiality and security of patient data in compliance with hospital policies
* Prepare simple reports, summaries, and documentation related to clinical outcomes
* Provide administrative support for ongoing clinical programs and initiatives



  





**Job Qualification** 



* sFinal\-year student or fresh graduate from Faculty of Medicine (Fakultas Kedokteran)/ Nursing/ Hospitals Administration/ Statistic
* sProficient in Microsoft Excel (basic functions, data organization
* )Strong attention to detai
* lGood analytical thinking and ability to work with dat
* aFamiliarity with Electronic Medical Records (EMR) systems is a plu
* sGood communication skills and able to work collaboratively with medical professional
* sHigh level of integrity and understanding of patient data confidentialit
* yWilling to work in Head Office (HO) \- Karawaci, WFO setting for 6 month



  




 s",Hospitals and Health Care,https://id.linkedin.com/company/siloamhospitalsgroup,https://media.licdn.com/dms/image/v2/D560BAQG5cozC-Ht4TQ/company-logo_100_100/B56Zr8D3P8L4AQ-/0/1765165463089/siloamhospitalsgroup_logo?e=2147483647&v=beta&t=iCP_QB5PWLtwX_cCqSGIDSdAbJoxAH5JzWlo8C7EfFQ,,,,,,,,,,,
li-4430775551,linkedin,https://www.linkedin.com/jobs/view/4430775551,,Map & Location Data Analyst,Alignerr,,2026-06-19,contract,,,,,,True,entry level,Information Technology,,,"**Map \& Location Data Analyst (AI Training)**
**About The Role**
 What if knowing your city's streets, shortcuts, and hidden gems could directly improve the AI tools millions of people rely on every day? We're looking for Map \& Location Data Analysts to verify and improve AI\-generated geographic data — and your local knowledge is exactly what makes this work valuable.
   

  

 This is a fully remote, flexible contract role open to anyone with a sharp eye for detail and a solid sense of their local area. No GIS certification or geography degree required — just familiarity with how the real world is laid out and a commitment to accuracy.
   

  

* Organization: Alignerr
* Type: Hourly Contract
* Location: Remote
* Commitment: 10–40 hours/week


**What You'll Do**
* Verify AI\-generated addresses, place names, and geographic data for accuracy
* Evaluate the quality of location\-based search results and recommendations
* Flag incorrect, outdated, or misleading location information
* Apply your regional knowledge to provide meaningful context and corrections
* Complete structured, task\-based assignments using maps and web\-based location tools
* Work independently and asynchronously on your own schedule


**Who You Are**
* Familiar with your local area — streets, landmarks, neighborhoods, and businesses
* Naturally detail\-oriented with a systematic approach to spotting errors
* Comfortable navigating maps and web\-based tools
* Clear and concise in written communication
* Self\-motivated and reliable when working independently
* No GIS, cartography, or geography experience required


**Nice to Have**
* Experience in data quality, research, or fact\-checking
* Familiarity with mapping platforms like Google Maps, Apple Maps, or OpenStreetMap
* Background in logistics, delivery, travel, or any field that relies on precise location data


**Why Join Us**
* Work on cutting\-edge AI projects alongside leading research labs
* Fully remote and flexible — work when and where it suits you
* Freelance autonomy with the structure of meaningful, task\-based work
* Contribute to AI development that shapes how technology understands the physical world
* Potential for ongoing work and contract extension as new projects launch","Technology, Information and Internet",https://www.linkedin.com/company/alignerr,https://media.licdn.com/dms/image/v2/D560BAQHD7jKpwp33DA/company-logo_100_100/B56ZsP32kCG4AQ-/0/1765497858824/alignerr_logo?e=2147483647&v=beta&t=aXEU6ybrrLZQzxrFBJsuR5_rTd_Z1kcr2PBy1tZqYIc,,,,,,,,,,,
li-4430187399,linkedin,https://www.linkedin.com/jobs/view/4430187399,,Data Analyst,Traveloka,"Banten, Indonesia",2026-06-18,contract,,,,,,False,entry level,Information Technology,,,"**Job Description** 
  

  

*Job ID: MJ000205*
**Job Description**
 We are looking for a
 **Data Analyst** 
 who will collaborate with our business stakeholders, supporting
 **Customer Care** 
 product and operations. In this role, you will use data to drive improvements in customer care performance, efficiency, and business outcomes. You will play a key role in transforming raw data into actionable insights that shape business strategies, optimize processes, and enhance customer experience.
   

  

**Key Responsibilities**
* Leverage data to produce actionable insights independently that help optimize customer care efficiency, reduce operational costs, and improve customer satisfaction metrics.
* Conduct deep\-dive analyses to enhance customer experience.
* Develop and maintain dashboards and data pipelines that track critical Goals related to customer care operations, performance, and customer experience.
* Collaborate with cross\-functional teams including Product, Engineering, and Operations to influence decision\-making and drive data\-based innovation in customer care strategies.
* Apply advanced analytical techniques to identify trends, customer segmentation, and key drivers of customer care performance.
* Stay up to date with advancements in data analytics, AI, and LLM (Language Model) applications, and explore how they can be applied to further enhance the efficiency of customer care.


**Requirements**
* Minimum 2 years of data analyst experience (open for prior experience in data science).
* Minimum 2 years of hands\-on experience with SQL, spreadsheet, and Python.
* Minimum 2 years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, etc)
* Demonstrated ability to deliver actionable insights independently through robust analysis, with excellent communication and storytelling skills to translate complex findings into business impacts.
* Experience in creating, maintaining, and optimizing data pipelines and workflows in cloud\-based environments such as GCP, AWS, or Azure.
* Practical knowledge of LLM (Large Language Models) or experience in deploying AI/ML solutions is a plus.
* Bachelor’s or Master’s degree in Statistics, Mathematics, Computer Science, Data Science, Engineering, or related fields.
* Strong business acumen with a deep understanding of Customer Care operations and KPIs is an advantage.",Software Development,https://sg.linkedin.com/company/traveloka,https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=2147483647&v=beta&t=25DqjamWZ4ZG4xslE0-yiaS8xySzkR9MKgtClKKAFYs,,,,,,,,,,,
li-4429358978,linkedin,https://www.linkedin.com/jobs/view/4429358978,,Data Analyst Associate - Digital & Payments,Blibli,,2026-06-18,contract,,,,,,False,entry level,Information Technology,,,"As a
 **Data Analyst Associate** 
 , you will turn data into actionable insights that drive business growth across our Digital and Payment businesses. Working closely with Product Managers and cross\-functional teams, you will support both business\-as\-usual reporting and strategic projects by uncovering trends, evaluating initiatives, and providing recommendations to optimize product performance and customer experience.
   

  

 This role requires a curious and creative mindset, strong analytical thinking, and the ability to translate complex data into business opportunities. Whether supporting digital products or fintech and payment solutions, you will help shape decisions through data\-driven insights and experimentation.
   

  

**What You'll Do**
* Analyze business performance and customer behavior to provide actionable insights for Digital and Payment products.
* Partner with Product Managers and stakeholders to support strategic projects, performance monitoring, and data\-driven decision making.
* Develop dashboards, reports, and ad\-hoc analyses to identify trends, opportunities, and areas for improvement.
* Conduct simulations and scenario analyses to evaluate business initiatives, promotional programs, and pricing strategies, particularly for payment and fintech products.
* Design and execute experiments, including A/B testing, to measure the effectiveness of new features, campaigns, and product initiatives.
* Perform exploratory analysis to proactively uncover insights and recommend business opportunities beyond routine reporting.
* Translate complex datasets into clear recommendations and presentations for business stakeholders.
* Ensure data accuracy, consistency, and quality while continuously improving analytical frameworks and reporting capabilities.


**What You'll Bring to the Team**
* Bachelor's degree with a minimum GPA of 3\.00 in Statistics, Mathematics, Computer Science, Information Systems, Industrial Engineering, Economics, or related fields.
* Minimum 1–3 years of experience in Data Analytics, Business Intelligence, Product Analytics, or related roles.
* Strong proficiency in SQL and experience working with large datasets.
* Experience with data visualization tools such as Tableau, Looker Studio, Power BI, or similar platforms.
* Strong analytical thinking and problem\-solving skills, with the ability to translate data into business recommendations.
* Understanding of digital products, e\-commerce, fintech, or payment ecosystems is a strong advantage.
* Ability to think creatively and proactively explore insights beyond business\-as\-usual reporting.
* Strong communication and stakeholder management skills, with experience collaborating with Product Managers and cross\-functional teams.
* Understanding of digital goods, customer behavior, and product performance metrics
* Experience with transaction analysis, promotional simulations, payment funnels, and customer engagement metrics.","Technology, Information and Internet",https://id.linkedin.com/company/blibli,https://media.licdn.com/dms/image/v2/D560BAQEM4-XppAnUYg/company-logo_100_100/company-logo_100_100/0/1696380991614/blibli_logo?e=2147483647&v=beta&t=TrV0Jje_WpryNkL80gUI--PpYqikXf1Ic2mmiycBD0g,,,,,,,,,,,
li-4430184492,linkedin,https://www.linkedin.com/jobs/view/4430184492,,Risk Data Analyst,Traveloka,"Banten, Indonesia",2026-06-18,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**Job Description** 
  

  

*Job ID: MJ000061*
**About The Team**
 The Business Analysis \& Operations team ensures Traveloka runs efficiently across all business functions. We streamline processes, analyze performance, and implement operational strategies that enable teams to work smarter and deliver exceptional experiences to our customers.
   

  

**Job Summary**
 As a Senior Analyst within the Business Analysis \& Operations function’s Financing domain’s Risk Control team, you will play a pivotal role in bridging process optimization and fraud risk mitigation to support Traveloka’s operational efficiency and customer experience goals. Leveraging the team’s focus on streamlining cross\-functional processes, you will combine business process analysis expertise with anti\-fraud initiatives to drive sustainable improvements and protect the company’s financial interests.
   

  

 Job Responsibilities
   

  

* Identify and evaluate existing business processes within the Risk Control domain to uncover inefficiencies and propose targeted improvements aligned with strategic financial and operational goals
* Utilize statistical methods and data analysis to identify trends in fraud activities, diagnose root causes of operational gaps in risk mitigation, and develop actionable solutions
* Conduct in\-depth research on industry benchmarks and competitive trends in anti\-fraud and risk control to recommend best practices for sustainable business process and fraud prevention improvements
* Propose and implement new methodologies and workflows to enhance product/service quality, elevate customer satisfaction, and strengthen fraud risk mitigation measures
* Extract, clean, and analyze large sensitive datasets to identify potential fraudulent activities across all Traveloka products
* Develop complex SQL queries (including joins and aggregations) to support fraud detection, investigation, and reporting needs for the Risk Control team
* Support fraud investigators by providing data insights, evidence, and pattern analysis to resolve cases effectively
* Document investigation findings, analyze case root causes, and recommend feasible action items to minimize future fraud incidents
* Compile and present comprehensive fraud findings reports to the team and relevant stakeholders to drive informed decision\-making
* Interact with issuing institutions and customers to validate information, confirm or cancel authorizations, and manage fraud\-related disputes


 Job Requirements
   

  

* Bachelor’s or Master’s degree in Mathematics, Statistics, Computer Science, Information Systems, or a related field
* Minimum of 3 years of experience in Anti\-Fraud, Fraud Ops, Fraud Investigations, or a similar risk control role (fresh graduates with strong data skills or relevant intern experience are welcome)
* Strong SQL skills, including the ability to write complex queries, joins, and aggregations to manipulate and analyze large\-scale datasets
* Advanced knowledge of Microsoft Excel for data analysis and reporting purposes
* Strong analytical thinking and detail\-oriented mindset",Software Development,https://sg.linkedin.com/company/traveloka,https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=2147483647&v=beta&t=25DqjamWZ4ZG4xslE0-yiaS8xySzkR9MKgtClKKAFYs,,,,,,,,,,,
li-4429039358,linkedin,https://www.linkedin.com/jobs/view/4429039358,,AI Engineer,CODE.ID,"Jakarta, Jakarta, Indonesia",2026-06-18,fulltime,,,,,,False,mid-senior level,Information Technology,,,"* Gathering, cleaning, and labeling large datasets so machine learning models can learn from them.
* Designing, training, and fine\-tuning AI models (like neural networks) from scratch.
* Converting machine learning models into APIs or software so they can be seamlessly used in apps or websites.
* Connecting AI models with existing back\-end/front\-end systems and cloud servers.
* Evaluating the performance, speed, and accuracy of AI systems, and tweaking them to reduce errors.
* Monitoring deployed AI systems in production to ensure they adapt to new data and changing business needs


**Minimum Qualifications**
* 3\+ years of hands\-on experience in developing and deploying ML models into real\-world business applications or research environments.
* Strong understanding of ML/DL frameworks such as Jupyter Notebook, Anaconda, TensorFlow, Keras, Scikit\-learn, PyTorch, and MXNet.
* Proven experience working with cloud service platforms (AWS, Azure, or GCP) for ML/DL pipeline orchestration including GPU\-based training (CUDA), model evaluation, and deployment (e.g., SageMaker, Docker, or Vertex AI).
* Proficiency in Python and core data/ML libraries such as Pandas, NumPy, and Scikit\-learn.
* Solid grasp of machine learning algorithms (classification, regression, clustering, feature selection, hyperparameter tuning, etc.).
* Experience developing and fine\-tuning Large Language Models (LLMs) for text, code, or image generation.
* Understanding of Retrieval\-Augmented Generation (RAG) architecture, including knowledge of vector databases (e.g., FAISS, ChromaDB, Milvus) and embedding models.
* Experience integrating LLMs with external tools, APIs, and data sources through frameworks such as LangChain, LlamaIndex, or similar orchestration layers.
* Familiarity with MCP (Model Context Protocol) or modern context\-sharing protocols for building scalable, composable AI systems.
* Experience implementing modern AI pipelines involving fine\-tuning, prompt engineering, context retrieval, and model evaluation workflows.
* Knowledge of model optimization and monitoring (latency, throughput, token efficiency, and hallucination detection).
* Ability to collaborate with cross\-functional teams (data engineers, analysts, and software developers) to deliver AI\-powered features and applications.","Technology, Information and Internet",https://id.linkedin.com/company/codedevelopmentindonesia,https://media.licdn.com/dms/image/v2/C510BAQG-ffxAolazfg/company-logo_100_100/company-logo_100_100/0/1630611182095/pt_code_development_indonesia_code_id__logo?e=2147483647&v=beta&t=048CO_CQK_jkzFgohZbjBkwm4mZv59F3Ga1HNtcelnI,,,,,,,,,,,
li-4428782987,linkedin,https://www.linkedin.com/jobs/view/4428782987,,Data Engineer,PT Lion Super Indo,"Jakarta, Indonesia",2026-06-18,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**RESPONSIBILITIES** 



* Design, build, and maintain end\-to\-end data analytics solution based on business needs
* Perform data observability to achieve data operational excellence
* Maintain data analytics platform to keep reliability level and to control cost
* Apply technical standards and maintain documentation to support sustainable data analytics solutions.



  





**REQUIREMENTS** 



* Min. Bachelor Degree (S1\) from Computer Science or Information System is a must
* Must have 2\-4\+ years as Data Engineer or relevant field
* Experience with cloud analytics platform, preferably Microsoft Fabric, Azure Synaps, and Azure Data Factory
* Proficient in SQL
* Experienced with BI tools, such as Power BI
* Independent, logical thinker with strong accountability in delivering solutions
* Team\-oriented, customer\-focused, and continuously driven to learn and take on challenges.
* Proficient in English
* Placement: JAKARTA (Head Office)",Retail,https://id.linkedin.com/company/superindo,https://media.licdn.com/dms/image/v2/C510BAQFDy4f1he1QNA/company-logo_100_100/company-logo_100_100/0/1631410136223/lion_super_indo_pt_logo?e=2147483647&v=beta&t=-pwVAYgo-6RXQbzHnoGm77La-s2w3em1gjTe1DiiwkA,,,,,,,,,,,
li-4429020674,linkedin,https://www.linkedin.com/jobs/view/4429020674,,Strategist,Aleph-Labs,,2026-06-18,fulltime,,,,,,False,mid-senior level,Advertising,,,"At Aleph, we design human\-centered digital solutions by combining strategy, technology, and creativity. We work closely with clients, treating their business as our own, to align on goals and drive strategic initiatives through research, data, and insights to solve business challenges.
   

  

 Currently, we are
 **pushing initiatives across the organization** 
 to provide strategic advisory on the following topics:
   

  

* User Experience: Strategize App or Web experiences that best fit and build the user mental model, and ensure its desirability (pleasant to use), viability (meet business objectives), and feasibility (can be executed).
* Customer Experience: Redesign customer experiences and journey maps, leverage customer behavior data and insights to create transformative digital interfaces.
* Product Development \& Management: Transform ideas into market\-fit products that meet both user needs and business objectives, while guiding the entire product lifecycle—from concept to optimization.
* Growth \& Experimentation: Use data\-driven strategies and experimentation to expand customer base, increase loyalty, and maximize lifetime value.
* Performance Evaluation \& Optimization: Analyze and forecast product KPIs, deliver actionable recommendations to drive growth, improve user engagement, and optimize overall performance.


 As a
 **Strategist** 
 , you will play a pivotal role in pushing new initiatives, with responsibilities including:
   

  

* Collaborating with Designers, Researchers, and Engineers to drive strategic initiatives and guide project direction in partnership with Project Leads.
* Collaborating with clients to understand their context, challenges, and business goals to sharpen our focus scope.
* Spearheading the team to conduct in\-depth research and data analysis to uncover insights and solutions tailored to client challenges.
* Experimenting with new approaches and discovering best practices for effective problem\-solving.
* Presenting discovered opportunities and solutions to our clients, engaging audiences from the working team to senior leadership.


**Your Growth Opportunities**
 As part of this role, you’ll have the chance to:
   

  

* Drive your own initiative, sharpen your leadership skills, and shape the project team direction, with the guidance of senior Strategists for advisory and consultation.
* Explore opportunities to provide strategic advisory on various topics, including but not limited to:
+ Digital Transformation \& Strategy: Redefine the role of digital in client's business and accelerate their transformation efforts.
+ Business Projection \& Analysis: Project business outcomes, identify risks, and engage with senior management to discuss strategic pivots and implications.
+ Market Positioning: Identify market opportunities, refine brand positioning to increase visibility and strengthen competitive advantage.
+ Go\-to\-Market: Craft strategies to launch products and services to the right audience at the right time, from market positioning, messaging, and distribution channel selection.
+ Digital Marketing \& Personalization: Optimize digital marketing programs across all channels, utilize analytics and precision targeting to create personalized one\-to\-one campaigns and journeys.
+ New Ways of Working: Enable organisational changes and help clients transform into digital enterprises that scale effectively.
+ Technology Assessment \& Improvements: Assess client’s digital system, technology architecture, SDLC process and methodologies to discover area of improvements for better reliability, security, and scalability


**Minimum Qualifications**
**This role is ideal for you who possess:**
* At least 5 years of full\-time experience in digital fields requiring strong problem\-solving skills (e.g., product management, product research, business intelligence, data analyst, business analyst, management consulting, or corporate strategy) in leading digital companies or start\-ups.
* A relevant tertiary degree in business, IT/computer science, psychology, engineering, or a related discipline.
* Ability to work with and lead multi\-disciplinary teams, with a proven track record of coordinating projects across multiple work\-streams.
* A mix of strategic and creative skills, with a highly structured approach in thinking and analysis.
* Expertise in quantitative analysis, with strong business acumen and a proven track record in data analysis and/or product research. Proven proficiency in data modeling and statistical analysis tools are highly regarded.
* Excellent communication skills in both written and verbal formats, capable of explaining complex concepts in simple terms clearly, concisely, and confidently.
* Experienced in presenting to key stakeholders, including senior management.
* History of building relationships and connecting with clients from various levels to align strategy and tactics, and share insights.
* Intellectual curiosity, resourcefulness, and exceptional attention to detail.
* A self\-driven pursuit of excellence, consistently going the extra mile to elevate the quality of insights and deliverables.
* High adaptability and agility in tackling problems, with comfort in navigating uncertainty, complexity, and ambiguity.",Information Technology & Services,https://sg.linkedin.com/company/aleph-labs,https://media.licdn.com/dms/image/v2/D560BAQFb69RJSGLqdA/company-logo_100_100/company-logo_100_100/0/1688358171690/aleph_labs_logo?e=2147483647&v=beta&t=lmPR3QgyLw3l6XuH_s9LlkrrxCkCFsOWiKDrYfmMS4A,,,,,,,,,,,
li-4429025537,linkedin,https://www.linkedin.com/jobs/view/4429025537,,Data Engineer,Bumi Amartha Teknologi Mandiri,"Jakarta, Jakarta, Indonesia",2026-06-18,contract,,,,,,False,mid-senior level,Information Technology,,,"* Design, develop, and maintain scalable ETL/ELT processes to extract, transform, and load data from multiple sources.
* Develop and support data integration solutions using IBM DataStage or equivalent ETL tools.
* Build and optimize data pipelines for data warehousing, reporting, and analytics purposes.
* Work with business stakeholders, analysts, and developers to understand data requirements and deliver reliable data solutions.
* Create, maintain, and optimize database objects, queries, stored procedures, and data models.
* Ensure data quality, consistency, integrity, and accuracy across systems.
* Perform data validation, troubleshooting, and root cause analysis for data\-related issues.
* Monitor and improve ETL job performance and database efficiency.
* Develop technical documentation, data mappings, and process flow diagrams.
* Support production deployments and provide ongoing maintenance for data integration environments.
* Collaborate with cross\-functional teams to implement best practices in data engineering and data governance.


**Minimum Qualifications**
* Bachelor's degree in Computer Science, Information Technology, Informatics Engineering, or a related field.
* Minimum 3 years of experience as a Data Engineer, ETL Developer, or in a similar role.
* Strong hands\-on experience with IBM DataStage.
* Experience working with the following databases: Oracle, Microsoft SQL Server, PostgreSQL
* Experience with SQL Server Integration Services (SSIS) as an alternative ETL tool.
* Experience in developing and maintaining ETL processes and data integration workflows.
* Familiarity with data governance, data quality, and data security best practices.
* Experience working in Agile/Scrum development environments.
* Good understanding of data warehousing concepts, data modeling, and data migration processes.","Technology, Information and Internet",https://id.linkedin.com/company/amartek,https://media.licdn.com/dms/image/v2/C560BAQHIkv344zxyiQ/company-logo_100_100/company-logo_100_100/0/1641375863522/amartek_logo?e=2147483647&v=beta&t=UJu3rTjMIHWkb9uGb_qGzLJ0FdFO9fihmuVGqEU5jQc,,,,,,,,,,,
